Index,ClassId,Split
21709,33,train
21710,10,train
21711,35,train
21712,33,train
21713,38,train
21714,2,train
21715,2,train
21716,23,train
21717,4,train
21718,10,train
21719,31,train
21720,2,train
21721,5,train
21722,9,train
21723,30,train
21724,39,train
21725,32,train
21726,35,train
21727,18,train
21728,28,train
21729,9,train
21730,23,train
21731,7,train
21732,7,train
21733,38,train
21734,34,train
21735,42,train
21736,38,train
21737,25,train
21738,8,train
21739,8,train
21740,14,train
21741,20,train
21742,7,train
21743,35,train
21744,18,train
21745,13,train
21746,34,train
21747,11,train
21748,4,train
21749,9,train
21750,29,train
21751,5,train
21752,1,train
21753,21,train
21754,26,train
21755,13,train
21756,31,train
21757,7,train
21758,2,train
21759,17,train
21760,22,train
21761,2,train
21762,17,train
21763,38,train
21764,41,train
21765,12,train
21766,18,train
21767,3,train
21768,34,train
21769,5,train
21770,15,train
21771,6,train
21772,14,train
21773,7,train
21774,21,train
21775,11,train
21776,10,train
21777,1,train
21778,14,train
21779,41,train
21780,13,train
21781,7,train
21782,3,train
21783,12,train
21784,24,train
21785,11,train
21786,26,train
21787,12,train
21788,9,train
21789,33,train
21790,37,train
21791,10,train
21792,31,train
21793,38,train
21794,34,train
21795,1,train
21796,23,train
21797,36,train
21798,18,train
21799,3,train
21800,18,train
21801,12,train
21802,35,train
21803,10,train
21804,1,train
21805,38,train
21806,19,train
21807,40,train
21808,22,train
21809,12,train
21810,12,train
21811,7,train
21812,1,train
21813,30,train
21814,10,train
21815,36,train
21816,25,train
21817,2,train
21818,25,train
21819,38,train
21820,19,train
21821,13,train
21822,38,train
21823,12,train
21824,18,train
21825,15,train
21826,5,train
21827,18,train
21828,14,train
21829,19,train
21830,11,train
21831,5,train
21832,11,train
21833,4,train
21834,38,train
21835,8,train
21836,38,train
21837,1,train
21838,17,train
21839,24,train
21840,35,train
21841,22,train
21842,2,train
21843,10,train
21844,20,train
21845,32,train
21846,2,train
21847,8,train
21848,12,train
21849,4,train
21850,21,train
21851,25,train
21852,15,train
21853,3,train
21854,10,train
21855,22,train
21856,24,train
21857,2,train
21858,13,train
21859,5,train
21860,14,train
21861,30,train
21862,27,train
21863,4,train
21864,38,train
21865,17,train
21866,7,train
21867,10,train
21868,13,train
21869,8,train
21870,34,train
21871,5,train
21872,2,train
21873,3,train
21874,2,train
21875,2,train
21876,18,train
21877,8,train
21878,12,train
21879,6,train
21880,13,train
21881,12,train
21882,31,train
21883,35,train
21884,35,train
21885,1,train
21886,9,train
21887,27,train
21888,2,train
21889,5,train
21890,10,train
21891,5,train
21892,5,train
21893,33,train
21894,27,train
21895,9,train
21896,18,train
21897,11,train
21898,7,train
21899,38,train
21900,33,train
21901,12,train
21902,18,train
21903,35,train
21904,22,train
21905,3,train
21906,4,train
21907,38,train
21908,14,train
21909,2,train
21910,42,train
21911,38,train
21912,41,train
21913,42,train
21914,14,train
21915,13,train
21916,9,train
21917,10,train
21918,39,train
21919,8,train
21920,4,train
21921,21,train
21922,4,train
21923,8,train
21924,11,train
21925,6,train
21926,38,train
21927,5,train
21928,5,train
21929,4,train
21930,19,train
21931,1,train
21932,2,train
21933,17,train
21934,3,train
21935,6,train
21936,10,train
21937,2,train
21938,1,train
21939,2,train
21940,9,train
21941,5,train
21942,25,train
21943,12,train
21944,10,train
21945,37,train
21946,12,train
21947,2,train
21948,10,train
21949,34,train
21950,4,train
21951,4,train
21952,25,train
21953,6,train
21954,14,train
21955,42,train
21956,15,train
21957,31,train
21958,14,train
21959,28,train
21960,15,train
21961,2,train
21962,13,train
21963,11,train
21964,5,train
21965,29,train
21966,38,train
21967,42,train
21968,21,train
21969,4,train
21970,10,train
21971,3,train
21972,13,train
21973,35,train
21974,7,train
21975,3,train
21976,9,train
21977,18,train
21978,12,train
21979,10,train
21980,4,train
21981,19,train
21982,31,train
21983,20,train
21984,38,train
21985,13,train
21986,10,train
21987,17,train
21988,6,train
21989,1,train
21990,11,train
21991,38,train
21992,1,train
21993,38,train
21994,23,train
21995,38,train
21996,38,train
21997,9,train
21998,18,train
21999,2,train
22000,1,train
22001,4,train
22002,1,train
22003,31,train
22004,38,train
22005,2,train
22006,18,train
22007,10,train
22008,0,train
22009,9,train
22010,38,train
22011,20,train
22012,3,train
22013,10,train
22014,5,train
22015,35,train
22016,5,train
22017,27,train
22018,4,train
22019,38,train
22020,18,train
22021,28,train
22022,2,train
22023,9,train
22024,31,train
22025,18,train
22026,35,train
22027,2,train
22028,7,train
22029,13,train
22030,2,train
22031,22,train
22032,16,train
22033,1,train
22034,23,train
22035,38,train
22036,38,train
22037,19,train
22038,12,train
22039,26,train
22040,20,train
22041,2,train
22042,35,train
22043,2,train
22044,4,train
22045,9,train
22046,8,train
22047,2,train
22048,26,train
22049,3,train
22050,10,train
22051,13,train
22052,5,train
22053,2,train
22054,11,train
22055,12,train
22056,12,train
22057,10,train
22058,31,train
22059,31,train
22060,9,train
22061,1,train
22062,38,train
22063,38,train
22064,10,train
22065,38,train
22066,9,train
22067,12,train
22068,38,train
22069,17,train
22070,7,train
22071,2,train
22072,21,train
22073,2,train
22074,24,train
22075,38,train
22076,4,train
22077,17,train
22078,4,train
22079,8,train
22080,9,train
22081,39,train
22082,36,train
22083,26,train
22084,12,train
22085,20,train
22086,4,train
22087,17,train
22088,10,train
22089,7,train
22090,39,train
22091,35,train
22092,13,train
22093,4,train
22094,1,train
22095,7,train
22096,10,train
22097,3,train
22098,38,train
22099,1,train
22100,12,train
22101,1,train
22102,12,train
22103,1,train
22104,10,train
22105,7,train
22106,9,train
22107,5,train
22108,12,train
22109,1,train
22110,15,train
22111,30,train
22112,23,train
22113,8,train
22114,2,train
22115,2,train
22116,28,train
22117,2,train
22118,13,train
22119,18,train
22120,31,train
22121,8,train
22122,9,train
22123,18,train
22124,8,train
22125,12,train
22126,9,train
22127,1,train
22128,33,train
22129,32,train
22130,22,train
22131,15,train
22132,25,train
22133,2,train
22134,35,train
22135,6,train
22136,4,train
22137,2,train
22138,24,train
22139,32,train
22140,10,train
22141,18,train
22142,2,train
22143,17,train
22144,2,train
22145,33,train
22146,1,train
22147,12,train
22148,25,train
22149,9,train
22150,2,train
22151,2,train
22152,11,train
22153,5,train
22154,5,train
22155,2,train
22156,12,train
22157,10,train
22158,12,train
22159,7,train
22160,17,train
22161,2,train
22162,16,train
22163,28,train
22164,11,train
22165,8,train
22166,6,train
22167,35,train
22168,25,train
22169,5,train
22170,10,train
22171,16,train
22172,13,train
22173,10,train
22174,2,train
22175,18,train
22176,18,train
22177,12,train
22178,1,train
22179,41,train
22180,36,train
22181,7,train
22182,7,train
22183,12,train
22184,3,train
22185,10,train
22186,13,train
22187,10,train
22188,38,train
22189,4,train
22190,39,train
22191,12,train
22192,16,train
22193,40,train
22194,17,train
22195,7,train
22196,26,train
22197,11,train
22198,5,train
22199,10,train
22200,25,train
22201,26,train
22202,9,train
22203,40,train
22204,3,train
22205,25,train
22206,8,train
22207,10,train
22208,29,train
22209,12,train
22210,24,train
22211,26,train
22212,11,train
22213,17,train
22214,4,train
22215,26,train
22216,2,train
22217,41,train
22218,25,train
22219,9,train
22220,13,train
22221,8,train
22222,22,train
22223,10,train
22224,6,train
22225,7,train
22226,4,train
22227,2,train
22228,10,train
22229,4,train
22230,2,train
22231,38,train
22232,25,train
22233,31,train
22234,38,train
22235,4,train
22236,25,train
22237,11,train
22238,35,train
22239,41,train
22240,38,train
22241,11,train
22242,3,train
22243,17,train
22244,3,train
22245,10,train
22246,11,train
22247,12,train
22248,8,train
22249,13,train
22250,11,train
22251,3,train
22252,27,train
22253,38,train
22254,2,train
22255,5,train
22256,10,train
22257,40,train
22258,28,train
22259,5,train
22260,26,train
22261,13,train
22262,26,train
22263,9,train
22264,25,train
22265,9,train
22266,1,train
22267,10,train
22268,7,train
22269,5,train
22270,38,train
22271,14,train
22272,13,train
22273,33,train
22274,26,train
22275,31,train
22276,35,train
22277,37,train
22278,9,train
22279,13,train
22280,3,train
22281,18,train
22282,23,train
22283,5,train
22284,1,train
22285,13,train
22286,33,train
22287,14,train
22288,28,train
22289,11,train
22290,18,train
22291,25,train
22292,9,train
22293,19,train
22294,25,train
22295,2,train
22296,8,train
22297,9,train
22298,17,train
22299,40,train
22300,34,train
22301,4,train
22302,13,train
22303,4,train
22304,17,train
22305,12,train
22306,38,train
22307,14,train
22308,7,train
22309,5,train
22310,7,train
22311,25,train
22312,13,train
22313,13,train
22314,16,train
22315,0,train
22316,18,train
22317,2,train
22318,7,train
22319,5,train
22320,2,train
22321,5,train
22322,12,train
22323,6,train
22324,20,train
22325,16,train
22326,12,train
22327,12,train
22328,7,train
22329,34,train
22330,10,train
22331,30,train
22332,4,train
22333,35,train
22334,1,train
22335,10,train
22336,41,train
22337,19,train
22338,13,train
22339,4,train
22340,10,train
22341,35,train
22342,1,train
22343,31,train
22344,12,train
22345,17,train
22346,12,train
22347,2,train
22348,13,train
22349,13,train
22350,2,train
22351,33,train
22352,12,train
22353,10,train
22354,3,train
22355,36,train
22356,2,train
22357,35,train
22358,1,train
22359,5,train
22360,18,train
22361,5,train
22362,34,train
22363,4,train
22364,14,train
22365,16,train
22366,1,train
22367,38,train
22368,13,train
22369,9,train
22370,5,train
22371,20,train
22372,27,train
22373,18,train
22374,2,train
22375,8,train
22376,1,train
22377,31,train
22378,21,train
22379,41,train
22380,8,train
22381,16,train
22382,5,train
22383,35,train
22384,2,train
22385,1,train
22386,4,train
22387,4,train
22388,9,train
22389,2,train
22390,13,train
22391,25,train
22392,40,train
22393,38,train
22394,38,train
22395,32,train
22396,9,train
22397,26,train
22398,31,train
22399,10,train
22400,17,train
22401,27,train
22402,39,train
22403,38,train
22404,4,train
22405,10,train
22406,34,train
22407,10,train
22408,5,train
22409,31,train
22410,38,train
22411,7,train
22412,18,train
22413,9,train
22414,12,train
22415,4,train
22416,13,train
22417,36,train
22418,41,train
22419,1,train
22420,29,train
22421,17,train
22422,3,train
22423,7,train
22424,17,train
22425,9,train
22426,1,train
22427,2,train
22428,38,train
22429,35,train
22430,13,train
22431,38,train
22432,12,train
22433,7,train
22434,14,train
22435,2,train
22436,10,train
22437,13,train
22438,18,train
22439,5,train
22440,7,train
22441,25,train
22442,10,train
22443,38,train
22444,30,train
22445,34,train
22446,9,train
22447,13,train
22448,29,train
22449,0,train
22450,1,train
22451,4,train
22452,23,train
22453,8,train
22454,4,train
22455,8,train
22456,5,train
22457,35,train
22458,17,train
22459,5,train
22460,14,train
22461,12,train
22462,25,train
22463,18,train
22464,38,train
22465,3,train
22466,35,train
22467,14,train
22468,22,train
22469,38,train
22470,41,train
22471,8,train
22472,10,train
22473,25,train
22474,6,train
22475,18,train
22476,12,train
22477,9,train
22478,12,train
22479,0,train
22480,10,train
22481,6,train
22482,5,train
22483,9,train
22484,34,train
22485,2,train
22486,1,train
22487,13,train
22488,4,train
22489,7,train
22490,4,train
22491,11,train
22492,17,train
22493,34,train
22494,4,train
22495,15,train
22496,38,train
22497,38,train
22498,11,train
22499,10,train
22500,16,train
22501,11,train
22502,1,train
22503,37,train
22504,18,train
22505,27,train
22506,17,train
22507,38,train
22508,12,train
22509,25,train
22510,12,train
22511,17,train
22512,17,train
22513,12,train
22514,5,train
22515,25,train
22516,17,train
22517,13,train
22518,10,train
22519,12,train
22520,18,train
22521,14,train
22522,28,train
22523,2,train
22524,2,train
22525,35,train
22526,11,train
22527,12,train
22528,40,train
22529,31,train
22530,12,train
22531,3,train
22532,16,train
22533,13,train
22534,13,train
22535,20,train
22536,4,train
22537,22,train
22538,31,train
22539,12,train
22540,3,train
22541,9,train
22542,17,train
22543,38,train
22544,8,train
22545,11,train
22546,35,train
22547,11,train
22548,17,train
22549,13,train
22550,9,train
22551,21,train
22552,8,train
22553,9,train
22554,7,train
22555,10,train
22556,12,train
22557,35,train
22558,9,train
22559,12,train
22560,33,train
22561,10,train
22562,2,train
22563,7,train
22564,4,train
22565,9,train
22566,24,train
22567,11,train
22568,24,train
22569,38,train
22570,26,train
22571,40,train
22572,10,train
22573,9,train
22574,9,train
22575,9,train
22576,4,train
22577,14,train
22578,12,train
22579,28,train
22580,6,train
22581,38,train
22582,7,train
22583,7,train
22584,42,train
22585,13,train
22586,30,train
22587,4,train
22588,3,train
22589,11,train
22590,7,train
22591,26,train
22592,25,train
22593,33,train
22594,13,train
22595,14,train
22596,9,train
22597,38,train
22598,38,train
22599,25,train
22600,23,train
22601,14,train
22602,33,train
22603,38,train
22604,29,train
22605,17,train
22606,2,train
22607,24,train
22608,37,train
22609,2,train
22610,11,train
22611,7,train
22612,5,train
22613,39,train
22614,5,train
22615,11,train
22616,19,train
22617,38,train
22618,10,train
22619,12,train
22620,12,train
22621,8,train
22622,18,train
22623,3,train
22624,3,train
22625,19,train
22626,0,train
22627,2,train
22628,35,train
22629,13,train
22630,7,train
22631,1,train
22632,12,train
22633,1,train
22634,9,train
22635,13,train
22636,11,train
22637,36,train
22638,12,train
22639,34,train
22640,28,train
22641,13,train
22642,7,train
22643,13,train
22644,38,train
22645,1,train
22646,10,train
22647,25,train
22648,10,train
22649,2,train
22650,9,train
22651,22,train
22652,4,train
22653,3,train
22654,9,train
22655,12,train
22656,12,train
22657,31,train
22658,38,train
22659,35,train
22660,1,train
22661,2,train
22662,4,train
22663,9,train
22664,25,train
22665,17,train
22666,25,train
22667,4,train
22668,38,train
22669,39,train
22670,4,train
22671,11,train
22672,3,train
22673,19,train
22674,37,train
22675,8,train
22676,13,train
22677,38,train
22678,25,train
22679,38,train
22680,11,train
22681,35,train
22682,1,train
22683,15,train
22684,19,train
22685,7,train
22686,33,train
22687,9,train
22688,13,train
22689,38,train
22690,3,train
22691,9,train
22692,5,train
22693,38,train
22694,38,train
22695,9,train
22696,25,train
22697,10,train
22698,14,train
22699,4,train
22700,13,train
22701,38,train
22702,13,train
22703,6,train
22704,13,train
22705,7,train
22706,28,train
22707,8,train
22708,29,train
22709,9,train
22710,2,train
22711,10,train
22712,4,train
22713,9,train
22714,25,train
22715,17,train
22716,12,train
22717,34,train
22718,23,train
22719,36,train
22720,4,train
22721,13,train
22722,38,train
22723,17,train
22724,17,train
22725,12,train
22726,23,train
22727,1,train
22728,38,train
22729,1,train
22730,8,train
22731,25,train
22732,11,train
22733,5,train
22734,1,train
22735,2,train
22736,15,train
22737,2,train
22738,13,train
22739,30,train
22740,10,train
22741,38,train
22742,41,train
22743,31,train
22744,19,train
22745,0,train
22746,4,train
22747,13,train
22748,35,train
22749,2,train
22750,40,train
22751,1,train
22752,12,train
22753,2,train
22754,13,train
22755,10,train
22756,25,train
22757,1,train
22758,4,train
22759,7,train
22760,7,train
22761,10,train
22762,11,train
22763,2,train
22764,5,train
22765,5,train
22766,21,train
22767,40,train
22768,26,train
22769,2,train
22770,3,train
22771,21,train
22772,11,train
22773,1,train
22774,18,train
22775,8,train
22776,10,train
22777,1,train
22778,1,train
22779,13,train
22780,6,train
22781,3,train
22782,4,train
22783,9,train
22784,18,train
22785,12,train
22786,32,train
22787,13,train
22788,1,train
22789,35,train
